product_id,default_code,sale_delay,multiple
27723,GCTHW18VC,11,1.0
13045,800FPE402,15,1.0
13237,800FPX10,15,1.0
132062,1492LD2C,15,1.0
27493,G002K1KF1A02,11,1.0
27751,GCTHW6VQ,11,7000.0
69093,GABCOM1T1X32,11,1.0
9547,440NA02025,15,1.0
57045,GDA-2A,11,1.0
287839,GDA-630MA,11,1.0
27681,GCTHW12NQ,11,50000.0
27686,GCTHW12VM,11,1.0
133713,1492SPM1B250,15,1.0
27742,GCTHW4VM,11,100.0
8609,3MM80610833404,11,1.0
27821,GE36077,11,15.0
288758,GV300-04-W7-64,11,1.0
287847,GDB-315MA,11,1.0
287855,GDB1.6A,11,1.0
287863,GDC-1-6A,11,1.0
27826,GE36088,11,1.0
411392,440TMKEXE11HHRYRY,52,1.0
27823,GE36080,11,1.0
422662,50328IOLM12P5DR,15,1.0
27810,GDB-3-15A,11,1.0
58046,0010304,61,1.0
287852,GDB-630MA,11,1.0
27816,GDC-4A,11,1.0
43576,GHB1020,11,1.0
44458,GHB2015,11,1.0
186052,800FPX11L,31,1.0
287985,GGA1,11,1.0
288024,GHC303012,11,1.0
49831,GHM0450MD601A0,11,1.0
27912,GICGB 394,11,1.0
439213,9398CTKITT11 - CONTROLA,11,1.0
69971,800T2TAM,24,1.0
42220,A6P4G,11,1.0
51335,GHC302516,11,1.0
288023,GHC302012,11,1.0
28035,GPN18,11,1.0
384442,abpma_2097V33PR5LM,31,1.0
28093,GUAT-36,11,1.0
27927,GIRE21,11,1.0
27918,GICGB194,11,1.0
439214,9398CTKITLEG - CONTROLA,11,1.0
288030,GHC403016,11,1.0
221455,AMEYA34-2N,11,1.0
395428,HBX-L31-DD-SC-750-MV,11,1.0
288857,GW44011,11,1.0
179083,71A8271001D,11,1.0
289012,H12-05R,11,1.0
28213,H2OMITTER,75,1.0
289243,H25030-3SR,11,1.0
289156,H2003B3,11,1.0
28497,HCE90103,11,1.0
28499,HCE90110,11,1.0
28704,HI2080-WS,11,1.0
60106,HELU64127,11,1.0
28677,HG0500404,28,1.0
53607,HELU29377,11,300.0
48120,HI6020IT-FG1,11,1.0
424345,35E6D6P111,15,1.0
48875,HIONELPH1125SS,11,1.0
3423,1492REC20,37,1.0
28815,HMS-EN2SE-R,11,1.0
290990,HMCP003A0,11,1.0
61617,HMCP030H1C,11,1.0
69102,HPK-1,11,1.0
58511,HSDS110804SS,28,1.0
28947,HZFFC2N,11,1.0
388774,716401,11,1.0
186481,800GP4EX,15,1.0
29131,INDTHW10BC,11,1.0
29136,INDTHW10RC,11,1.0
291917,HTB-22M,11,1.0
291920,HTB26MR,11,1.0
291321,HSJ40,11,1.0
29098,ILX69-PBM,112,1.0
29256,ITAP363,11,1.0
69106,IR2BS,11,1.0
293349,J60060-2CR,11,1.0
160057,440TAKEYE100W,31,1.0
29635,JM60600-3CR,11,1.0
293241,J1102S,11,1.0
293682,JKS-45,11,1.0
419180,9324MRLDT21 - DENSO,11,1.0
382939,66429,11,1.0
29654,JT60030,11,1.0
69110,IU300/5,11,1.0
293512,JD3200L,11,1.0
293961,JT3250T,11,1.0
29972,KDRB2L,11,1.0
57219,KFL19530,11,1.0
30039,KITMASTER05,11,1.0
30040,KITMASTER100K,11,1.0
29977,KDRD2L,11,1.0
293778,JMCMB251X,11,1.0
293999,JTD16/10,11,1.0
41105,VPLA0752EPJ14AA,45,1.0
61645,JVD275,11,1.0
29910,KBXDES8,11,1.0
156462,42GRF9003,15,1.0
13349,800HFRXMQH2RA,39,1.0
46713,800HJP2KB7AAXX,15,1.0
30182,KRF0008ATB,11,1.0
32667,MPLB330PSJ72AA,15,1.0
30223,KTK-2,11,1.0
32610,MPLA320PHJ72AA,27,1.0
30156,KLU-800,11,1.0
30194,KS03-R/K-2,11,1.0
30158,KM3454,11,1.0
294653,KLNS635-1/2,11,1.0
294654,KLNS635-1/4,11,1.0
294655,KLNS635-3/8,11,1.0
294662,KLNSVDV205-039,11,1.0
30157,KM14,11,1.0
30188,KRP-CL-350,11,1.0
294782,KTK-R-1-4,11,1.0
13354,800HFRXT6A4,15,1.0
210011,888NF3AF11F,15,1.0
184569,100SE12EJ14C,15,1.0
392728,100E09EJ01,15,1.0
282678,FNM-1-1-2,11,1.0
30253,KTK-R-7,11,10.0
30246,KTK-R-3-1-2,11,10.0
223877,BK-AGC-5-R,11,1.0
294799,KTS-R-15,11,1.0
15686,871FMD2NP11P3,15,1.0
55906,L206,11,1.0
437250,J40C-4000-7425J,11,1.0
295011,L50S100,11,1.0
437269,9810-DC8ACOEMA1 - MOTORES,11,1.0
437271,9810-DC24HMICOM - MOTORES,11,1.0
295115,LA70QS50-14F,11,1.0
140212,194RJ601753SPYN1,31,1.0
208463,86316,11,1.0
63288,LP-CC-7-1-2,11,1.0
30669,LB-23,11,10.0
399795,CL14A05F012,11,1.0
31242,LPJ-35SP,11,1.0
30668,LB-19,11,1.0
47949,LB-29 CG,11,1.0
296636,LCC238Q,11,1.0
298475,LDFJ008.T,11,1.0
31064,LK1023,11,1.0
298492,LDFJ035.T,11,1.0
31069,LL-19,11,1.0
298933,LLPX-H45-306X306-WHI,11,1.0
184288,800FMX03,15,1.0
52658,LM2A001,11,1.0
31086,LL-69,11,1.0
198887,800TQB24BD1,55,1.0
31243,LPJ-3SP,38,1.0
31244,LPJ-4-1-2SP,11,1.0
31206,LP901,11,1.0
159130,440GMT47049,43,1.0
31230,LPJ-225SP,11,1.0
31245,LPJ-400SP,11,1.0
31170,LP-CC-7,11,1.0
31249,LPJ-4SP,41,1.0
31241,LPJ-350SP,11,1.0
31291,LPS-RK-40SP,11,1.0
31289,LPS-RK-3SP,11,10.0
49017,LPN-RK-25SP,11,1.0
299144,LPN-RK-50SP,11,1.0
299178,LPS-RK-60SPI,11,1.0
31284,LPS-RK-20SP,11,1.0
31296,LPS-RK-60SP,11,1.0
52450,LPS-RK-80SP,11,5.0
31299,LPS-RK-7SP,11,10.0
299186,LPSC001ID,11,1.0
62978,EC6S7,25,1.0
299326,LS5M100PWA00,11,1.0
31505,M-AC-115079,11,1.0
31506,M-AC-143110,11,1.0
31482,M-47-422,11,1.0
31459,M-08X22MMD-305,11,1.0
31501,M-91-427,11,1.0
31503,M-92-428-BB,11,1.0
31498,M-89-427,11,1.0
10554,4983DC12005,15,1.0
209289,872CD3CE12D4,39,1.0
58635,M21-500-430,11,1.0
25369,EWMW362425,35,1.0
31582,M21500595WT,11,1.0
31596,M300200150,11,1.0
299824,M22LR230R,11,1.0
365489,TE714M,31,1.0
43484,M71-38-483-WARN,11,1.0
31813,M73602.,63,1.0
44991,M8405E.,63,1.0
31810,M73121.,63,1.0
31693,M70145.,63,1.0
181298,800F1YP8,31,1.0
439750,800T24HB2KB6,31,1.0
31817,M800600250GSS,28,1.0
31816,M800600250G,14,1.0
31968,MC1-1000-422,11,1.0
31974,MC1-1000-595-RD-WT,11,1.0
268400,EKQO120GFI,11,1.0
300877,MDA-3,11,1.0
419376,9701M-VWSTNLTBDLT51-AUTRONIC,11,1.0
439772,1783MMS10E,15,1.0
300580,MC334,11,1.0
61840,MCU02,11,60.0
32093,MCZ01CTE,11,2.0
32293,MHC150150120,11,1.0
32295,MHC15015080,28,1.0
211055,889DM5EC5,45,1.0
397970,1606XLS960BUFFER,15,1.0
301202,MHC302520,11,1.0
9255,440EA17105,30,1.0
32304,MHC300200120,11,1.0
32517,MM300,11,1.0
32302,MHC300150120,25,1.0
7528,25AD017N104,15,1.0
136683,1585JM8CBJM6,15,1.0
398861,EGYSER#1579A,11,1.0
113063,875LG25B30R3,83,1.0
3911,150C84P,15,1.0
32836,MTG03,14,1.0
33120,NCW2178,11,1.0
205135,849550CH,11,1.0
305221,NON-25,11,1.0
55395,NMA0700000AAA030,11,1.0
42915,NHAAB2,11,1.0
304747,NH1GG500V63FH,11,1.0
393092,CLXL966000LMSEFRDLMVOLTGZ1050K80CRIHAWHNAFM,63,1.0
34306,PDBFS220,11,1.0
61894,OHB125J12,11,1.0
46657,OTM250E3CM230C,11,1.0
305344,NOS-7,11,1.0
33644,OHMCRETO11,11,1.0
34010,P2ADC5,11,1.0
15808,87200TC,21,1.0
439781,MA251126M025,11,1.0
11988,700HP32Z24,15,1.0
386357,100E40KJ00,15,1.0
306758,P19VSH68B,11,1.0
15810,87201TC,28,1.0
70020,442GMABLBULE0JP4679,15,1.0
306876,P2419HC,11,1.0
15796,871TMN20NP18D4,69,1.0
5653,194RN1,15,1.0
309259,PCA23AD,11,1.0
34223,PBL6,12,1.0
34307,PDBFS303,11,1.0
306881,P243,11,1.0
47678,PANEL 255,11,1.0
34790,PLX32-EIP-MBTCP,11,1.0
34513,PFPF2080,11,1.0
34555,PH388025,11,1.0
34572,PIDURREAAA6,11,1.0
34425,PEEZMS146,11,100.0
308803,PB1105,11,1.0
438401,ABMCC_ 25540677_300,11,1.0
34399,PEEP100A11,11,100.0
34667,PLO23,11,1.0
62055,PPEB2030,11,1.0
34989,PPFB1060,11,1.0
34990,PPFB2060,11,1.0
438402,2800S104ESN1S,15,1.0
312612,PND7165,11,1.0
34946,PP2065,11,1.0
12716,800F5MM,40,1.0
37269,SKU1FAN2E2,61,1.0
34947,PP2066,11,1.0
15615,871AKPU30,15,1.0
35063,PRI12STRXHHWBK500,11,1.0
35356,PTL-11-427,11,1.0
55264,PTL-103-427,11,1.0
35162,PSF208,11,1.0
383335,2198E4055ERS,104,1.0
8946,42EFB1JBBEF4,15,1.0
41578,X276122,27,1.0
4281,1606XLS240UPS,15,1.0
423162,440TAKEYE10SI,40,1.0
13027,800FPCA1U241,15,1.0
13226,800FPU2E4F3PX11,55,1.0
15708,871PD20BP40D4,30,1.0
48849,800TXD1R,103,1.0
15709,871PD40BP40D4,30,1.0
5058,1791DSIB8XOB8,15,1.0
313393,PRL2303CAB4,11,1.0
313395,PRL2422501AB,11,1.0
437266,MARCO-M2-MV-50K,11,1.0
57747,PSPT-094-1-WT,11,1.0
62081,PTHS242430XA,28,1.0
436880,HPFM6MOD66PGMVOLT50KYMG20423700MADBXD,11,1.0
429270,FLD_ Servicio de Mantenimiento VDF MV Quebradora Primaria 2_ 30402574.3,11,1.0
215719,96210601000,11,1.0
35268,PSPT-125-175-WT,11,1.0
26585,FNQ-R-1-2,11,1.0
35331,PTHS242424X,25,1.0
439780,MA251120M025,11,1.0
69041,98027,11,1.0
215862,9832060100,11,1.0
35386,PTL-8-439,11,1.0
35387,PTL-8-439-YL,11,1.0
439782,2500440,11,1.0
315847,PVM-9,11,1.0
316345,PW75FC,78,1.0
412229,1133628,56,1.0
382285,HT-400-S-J,11,1.0
428565,106462,27,1.0
428567,106465,27,1.0
216465,A160160P,28,1.0
35684,PWM-1-45,27,1.0
439783,18214991,11,1.0
59439,PVJVCT812018WFT,11,1.0
219088,ABC-3,11,5.0
35588,PVCE1240,11,1.0
58797,194R30C3,15,1.0
439784,S-6771,11,1.0
217776,A6D1-6/10R,11,1.0
217778,A6D100R,11,1.0
217780,A6D171/2R,11,1.0
17589,ABC-5-R,11,1.0
217782,A6D1R,11,1.0
138698,190SAND1CC10C,24,1.0
17407,A6AXFNPG,11,1.0
5030,1784U2DN,15,1.0
5502,194EHE4G175,32,1.0
36556,S1419,11,1.0
46071,RELWCSM-24/6-1200-S,11,1.0
439785,E50KL537,11,1.0
226049,CAL/FLUKE125,11,1.0
6303,2080LC3016QWB,57,1.0
60305,RS-200W,11,1.0
36404,RTPVCP60,11,10.0
36533,S1111,26,100.0
62758,AGC-3-10,11,5.0
60393,S11917,11,25.0
62759,AGC-3-4,11,5.0
36524,S1010,11,1.0
351359,RFP314P,11,1.0
354707,ROLD-1/4PLANA,11,1.0
18782,AGC-8,11,5.0
18863,AJT20,11,10.0
402607,9701MVWSTNMRT11-BUSSMAN,11,1.0
36578,S1MT250,28,1.0
439786,MS116,11,1.0
295853,LCAF750123,76,1.0
220862,AGC-7,11,1.0
220866,AGC.5,11,1.0
36559,S1513,21,100.0
143049,2090K2CKCOMBO,102,1.0
139101,193CB1,15,1.0
36541,S1136,21,10.0
36561,S1521,26,25.0
357569,S5700-28P-PWR-LI-AC,11,1.0
59137,S9919,11,1.0
36609,S250L,11,1.0
149152,22DJ34000,28,1.0
18780,AGC-7-1-2-R,11,5.0
64683,2099BM09S,24,1.0
36590,S2101,21,25.0
36549,S1234,21,50.0
36607,S2507,21,100.0
357302,S203K63,11,1.0
36613,S2536,21,5.0
57491,S2109,11,100.0
358413,SC-25,11,1.0
113722,1492PD3C,15,1.0
419003,9355CRSLCT22 - MICHELIN,11,1.0
60208,S506-4-R,11,1.0
36641,S4353,11,1.0
18860,AJT15,11,1.0
36647,S500-1-R,11,1.0
221633,ANN-250,11,5.0
221634,ANN-300,11,5.0
36761,SC-2,11,10.0
36731,SBYMC3-500PVC,11,914.0
9249,440EA13084,15,1.0
387322,440TAKEYS10AM,52,1.0
6585,2090SCEP50,15,1.0
36610,S2513,56,100.0
62167,S55374-C269,11,1.0
126239,13213R200C,15,1.0
209934,888DM5AE11,15,1.0
32641,MPLB1530UVJ72AA,15,1.0
111989,2090CFBM6DDCCAA20,15,1.0
58276,SMBQS30YL,11,1.0
58453,SBLBD,11,1.0
212056,889NF4AE50F,45,1.0
146567,20F11ND027JA0NNNNN,15,1.0
4271,1606XLP90E2,15,1.0
64558,20BC3P5A0AYNANC0,28,1.0
64559,20BC5P0A0AYNANC0,44,1.0
112638,100E40KD00,15,1.0
36888,SDP3A32101,11,1.0
36890,SDP424100LT,47,1.0
358830,SDP424100RT,11,1.0
358831,SDP55100T,11,1.0
37627,ST050-464,11,2.0
9558,440NG02045,15,1.0
19416,AS1032,25,1.0
36895,SE-CS30-70,11,1.0
36924,SEL21MAG,11,1.0
69144,SFE2000,11,1.0
361025,SPS,11,1.0
37796,SUPR120MODULOASO,11,1.0
37813,SUPR803FASO,11,1.0
37793,SUPR1203FASO,14,1.0
223296,BAB2050,11,1.0
37814,SUPRACK,11,1.0
37799,SUPR2003FA,11,1.0
133815,1492TIFM40F242,15,1.0
37820,SUPTUTP01,11,1.0
37526,SR325LI060100,11,1.0
364012,STW4C2N,11,1.0
390326,9324MRLDT31 - ECN,11,1.0
364592,T2X4HDW,11,1.0
37980,T-27 CG,11,1.0
17091,A10P10AL,35,1.0
37984,T-37 CG,11,1.0
37987,T-47 CG,11,1.0
37978,T-23,11,10.0
223664,BEMINIBRACKET,11,1.0
223669,BEPENDENT,11,1.0
223912,BK-GDC-3-15A,11,1.0
223919,BK-GMA-10A,11,1.0
364544,T23EM65004FB,11,1.0
364575,T28R5K58UL,11,1.0
364722,T4CG,11,1.0
62281,TC121A,11,50.0
55247,BK-ATM-4,11,500.0
365002,TA1000NB1,11,1.0
44874,1SDA076248R1,11,1.0
8651,3MMME300003071,11,100.0
223987,BKAGC610,11,1.0
39293,TCF15,11,1.0
12630,800F11WE186,15,1.0
159408,440KT11389,15,1.0
6018,1SDA073805R1,11,1.0
39292,TCF100,11,6.0
116762,100E370ED11,54,1.0
39462,TGAC,14,1.0
143132,2090UXBCD1501,55,1.0
69148,TB27CG,11,1.0
69151,TCA231,11,1.0
48048,BKGMA3A,11,1.0
39443,TG100AB,14,1.0
39463,TGACP,11,1.0
39468,TGBUE12,11,1.0
39577,TL2150,11,1.0
39480,TGCANPVC112,11,1.0
39471,TGBUSG10,11,1.0
453479,H-2036BLU,11,1.0
383626,YAZ8CTC14,11,1.0
39469,TGBUERACK,14,1.0
39470,TGBUETMBG,11,1.0
39446,TG2500,11,1.0
39476,TGC04,11,1.0
214010,898N33PBN4KF,15,1.0
1876,13213R8A,15,1.0
39475,TGC02,11,1.0
51031,TICID17REL150/5-5A,11,1.0
39582,TL224,27,1.0
365760,TGCOM210,11,1.0
366073,TL2100S,11,1.0
453480,13PAR30LED30MV35,11,1.0
39659,TMAM,11,1.0
39691,TMFTLF2,11,1.0
39692,TMFTLF34,11,1.0
56788,194LE20C34,15,1.0
56829,856TBR4,15,1.0
12727,800FAE4,15,1.0
69153,TMFTE114,11,1.0
48266,TMFTLF1,11,1.0
39701,TMFTLT34,80,50.0
39699,TMFTLT212,11,1.0
431141,9398CTKITLEG - HARINERADEMAÍZDEJALISCO,11,1.0
432200,9355MRSLCT31 - SAUTROL,11,1.0
39765,TP412,11,1.0
39751,TOV452,11,1.0
39747,TORK2021,11,1.0
366579,TOPWASHER,11,1.0
366716,TPO,11,1.0
14967,842A31GB,72,1.0
366970,TRS2R,11,1.0
39894,TRS20R,11,10.0
46037,TRVH-24R0890A,11,1.0
431411,9515CFTACT11-ENNOVI,11,1.0
39891,TRS15R,11,10.0
431235,ASPIBE.Análisis_Donaldson,11,1.0
406345,ABMCC_25469841/1200,11,1.0
368012,USM3I,11,1.0
112272,VDV427-807,11,1.0
40119,UPW1H330MED1TD,11,1.0
40159,USCC3I,11,4.0
368008,USM1I,11,1.0
54845,20F1AND186JN0NNNNN,15,1.0
46383,U120400,11,1.0
367994,US3J2I,11,1.0
328160,R1747L542/C,11,1.0
118129,1039A0107500,11,7500.0
40841,VEM3559T,11,1.0
52819,SC129528/TPC,11,1.0
40765,VAR5/83,11,1.0
453484,M6-38-595-ADV,11,1.0
13418,800HQRAH2A,15,1.0
40836,VEM3554T,11,1.0
378114,VDV026-049,11,1.0
378117,VDV026-212,11,1.0
378112,VDV002-818,11,1.0
378116,VDV026-211,11,1.0
378158,VDV813-613,11,1.0
40835,VEM3545,11,1.0
40837,VEM3557T,11,1.0
55303,VEM35045,11,1.0
41001,VKNTHW10B,11,1.0
40862,VF144TI,24,100.0
378160,VDV813-619,11,1.0
41006,VKNTHW10R,11,1.0
68016,VRS-075C-20-K3-19DC19,11,0.1
68017,VRS-075C-50-K3-19DC19,11,1.0
69941,VRL-070C-3-K5-19EB16,11,1.0
69942,VRL-120C-5-K5-28GD24,11,1.0
137329,16D27,11,1.0
49340,VRL-120C-10-K5-19FA19,11,1.0
379662,W005A,11,1.0
69328,170H0069,11,1.0
41200,VT57A,11,1.0
41338,WDAH1201W,11,10.0
453487,M6-38-595-PEL,11,1.0
41683,Y2783A8016,11,1.0
419056,PLS_COOCSA_GDL_30400063.2,11,1.0
70603,0011195,61,1.0
10300,4510063,56,100.0
39447,TG400AB,11,1.0
42937,CADIN1BL,83,10.0
112909,53112640,61,25.0
45198,1SBL411024R8400,11,1.0
114679,0034512,61,1.0
436899,RF50579,11,1.0
387711,BS 8141-0/PG 9,11,1.0
70824,440GL07258,106,1.0
127112,140GH2C3C35,15,1.0
64534,1746HSCE2,15,1.0
174114,53019315,61,100.0
174171,53111050,61,10.0
112853,52032625,56,10.0
173849,52103060,56,50.0
174212,53112676,61,10.0
174300,53806740,61,5.0
7472,2517255102R,44,1.0
195849,800TH3106,39,1.0
8001,284R120P1K2M05,15,1.0
14458,802GW10,15,1.0
333431,R20BD014A0AYNANC0/B,11,1.0
382439,66620-EST,11,1.0
114283,00100893,56,1.0
17384,A60P36G,35,1.0
167916,5-5AMWNA0-5E,11,5.0
21374,CEM3546,11,1.0
114001,C4A0CC97-,11,1.0
114002,C4A0CC97-4.2,11,1.0
116737,100E146ED11L,54,1.0
438407,FO-FLUKE2062,11,1.0
210012,888NF3AF13F,15,1.0
436776,SMS DCR H_Celulosa y Corrugados_30478976.1- 30311756.5a_Upon,11,1.0
16464,8R4006A16M005,11,25.0
113122,C55 CGN,11,1.0
268730,ELT-400,11,1.0
113098,CLXL485000LMHEFRDLMVOLTGZ1050K80CRIWH,63,1.0
439745,FLKTISBP3-DEMO,11,1.0
299453,LTC-11-M4-L06-850-MV-SP,11,1.0
299961,M61065.,26,1.0
358800,SDL-321-M2-L05-850-MV,11,1.0
118711,104C30D22X2,31,1.0
125649,1227A1008U1000,11,1.0
125671,1232A10081000,11,1.0
112277,LSS15BLK,11,1.0
358081,SA2/05,76,1.0
439220,B30C-4250-551-WT,11,1.0
112752,SUMIN_INST_FUS200A,11,1.0
112049,TRVI-24R1290A,11,1.0
380931,XR90G-29BR.50,11,1.0
112358,YAZ26TC38,11,1.0
379638,VXRAILE560,11,1.0
45529,ZDVSNM3538,49,1.0
690,100C09D200,15,1.0
131940,1492JD3RB113,15,1.0
50422,1624RF2V1000,11,1.0
24,00100644,61,50.0
419115,9398CTKITLEG - DORNER,11,1.0
439221,76002,11,1.0
307900,P2KDL18126,11,1.0
307915,P2KDL20165,11,1.0
28011,GMA-500-R,11,1.0
5751,1BS104,11,1.0
439765,MXE25P BN08 SK4.000 RPR1 YM013006 TK1,11,1.0
126044,1245A2009U1000,11,1.0
1321,10440100,56,5.0
291273,HSDH363012SS,28,1.0
42602,GE71521,11,1.0
292477,ILX56-PBM,56,1.0
126867,140GG6C3C30MT,15,1.0
29883,KBAU1NBNC,11,1.0
361049,SR-5F-1A-BK,11,1.0
18879,AJUSTE,11,1.0
63168,H25030-3CR,11,1.0
20107,BMP21PLUS,11,1.0
67955,CH220,11,1.0
30138,KLNSRT100,11,1.0
4533,17401303,11,1.0
20030,BK-GMA-5A,11,1.0
116883,100K05D01M,11,1.0
116871,100FSV277-SLV,11,1.0
129318,1440RMA0004RC,11,1.0
129323,1440TBC,11,1.0
129325,1440TBE,11,1.0
29058,IG5262RN,11,1.0
130127,1489A1D200,11,1.0
133166,1492MS6X9H1120,11,1.0
223309,BAF-15,11,1.0
131694,1492GH150-SLV,15,1.0
22666,CT114,11,1.0
131901,1492J16ND,11,1.0
133074,1492MS6X12,11,1.0
130129,1489A2C005,11,1.0
384537,10113000LAPP,11,5.0
129973,1485PSP1N5MN5L1,11,1.0
130118,1489A1D015,11,1.0
130123,1489A1D050,11,1.0
130124,1489A1D080,11,1.0
130137,1489D1C020,11,1.0
130141,1489D1C060,11,1.0
130142,1489D1C080,11,1.0
130143,1489D1C200,11,1.0
130144,1489D2C030,11,1.0
130145,1489D2C050,11,1.0
129331,1440VST0201RA,11,1.0
133658,1492SP1C020N,11,1.0
137602,1734ADN,11,1.0
133503,1492PDME1111,11,1.0
138014,1794OA8I,11,1.0
156342,42EFD1MPAKA2,11,1.0
133651,1492SP1B130,11,1.0
133935,1494DN31,11,1.0
140654,1SDA050872R1,11,1.0
139100,193BPM2,11,1.0
139112,193EA4DB,11,1.0
139113,193EA4HC,11,1.0
140858,1SDA065524R1,11,1.0
156498,42GRR9002,15,1.0
153028,2CDS232001R0204,11,1.0
160050,440TAKEYE100B,25,1.0
156820,42SRP6035QD,11,1.0
156835,42SRU6007,11,1.0
25232,ERL10C7E140AGRAY,11,1.0
562332,FO-FLUKE719PRO300G/CAL,11,1.0
142081,2080OV4,11,1.0
142457,2090CPWM7DF10AF05,11,1.0
145853,20DA1A0,11,1.0
404281,PS-QS-3010-F,42,1.0
156951,43GRTAS20SS,11,1.0
175851,609N9,11,1.0
178195,700HN114,11,1.0
184293,800FMX10,11,1.0
62627,3MM80610033088,11,1.0
1804,125NHG00B,11,1.0
140671,1SDA051398R1,11,1.0
140677,1SDA051480R1,11,1.0
140685,1SDA052622R1,11,1.0
166789,442GMABE1,11,1.0
13345,800HFPX6A5,15,1.0
566621,440FM0620HYNN,11,1.0
209481,872CNH12NP18D4,111,1.0
566604,TR15K480220GH,11,1.0
184324,800FN3Y,11,1.0
193651,800TCFXPH16RA1S,11,1.0
209394,872CM4NP12E2,11,1.0
178198,700HN138,11,1.0
178828,700SCF620ZJC,11,1.0
181301,800F20AE100,11,1.0
221106,AJT110,11,1.0
225017,C10G4,11,1.0
178249,700HRC12TU24,11,1.0
180514,800BAW2,11,1.0
183720,800FMLSR37,11,1.0
180517,800BEPA,11,1.0
184349,800FPCA1U246,11,1.0
180520,800BKM2A,11,1.0
180524,800BN5W,11,1.0
206536,855EBCB,11,1.0
4839,1769CLL3,15,1.0
226730,CCP-1-60CF,11,1.0
7776,2711PRDT15C,77,1.0
9134,42KLE1EZBQF4,30,1.0
9281,440ELL5SN5,15,1.0
9366,440GLZASPL,15,1.0
9190,42SRU6205,80,1.0
4669,1756L61,31,1.0
140183,194RHM4L,15,1.0
5633,194RJ301753PYN1,15,1.0
9177,42SRP6034QD,69,1.0
15653,871CA5N18N3,15,1.0
28917,HTCT25021,79,1.0
10558,4983DC24010,53,1.0
562337,813519,11,1.0
70091,ABPMA_25BD013N104,11,1.0
145835,20CDA1B,72,1.0
62822,BK-ABC-2,11,100.0
62823,BK-ABC-20,11,100.0
32699,MPLB540KMJ74AA,15,1.0
127415,140GHNVM21B,15,1.0
562338,813524,11,1.0
223854,BK-ABC-3-4,11,1.0
19985,BK-ABC-30,11,100.0
293777,JMCBX,11,1.0
51742,700HHF62A1,15,1.0
28979,IAEBH5E,83,10.0
28980,IAEBH6,83,10.0
28985,IAEBHC6,83,10.0
296606,LCC212WQ,11,1.0
299128,LPMMS5C,11,1.0
300884,MDA15,11,1.0
28983,IAEBHC5E,83,10.0
300599,MC50X50WH2,11,1.0
305219,NON-100,11,1.0
5675,194RSC1,18,1.0
46840,2090CPWM7DF08AF15,15,1.0
309718,PCMB13,11,1.0
309720,PCMB15,11,1.0
43814,2198BARCON85DCAC100,15,1.0
307999,P2KOD18165,11,1.0
352047,RM021210AD/5,11,1.0
29008,ICD14T1NTL10M,83,1.0
9606,440NZ21S17H,15,1.0
11319,609AOW,15,1.0
308014,P2KOD20166,28,1.0
358588,SCS5006,11,1.0
308000,P2KOD18166,28,1.0
561446,1756L905TS,24,1.0
566215,PEL-A-60-750-110-BU,11,1.0
383383,190SEND3FC16CKN,17,1.0
112963,ICD14T1NTL2M,83,1.0
14279,800TT2H1NNXX,39,1.0
396445,VRSF-25B-8AG8,11,1.0
383780,HOUSING-VTX,11,1.0
137651,17420403,11,1.0
4534,17420303,11,1.0
103630,17420703,11,1.0
15657,871CD1NN4E2,15,1.0
566601,TR30K480220GH,11,1.0
45631,10987H10,11,1.0
150048,244749,11,1.0
179106,723218P,11,1.0
214330,92117/BRADY,11,1.0
220474,ACSHELF1212SS,11,1.0
223237,B500PU7JKF,11,1.0
59035,284EFVD7P6Z25RRW3SBW,41,1.0
208393,858170,11,1.0
453499,3398152,11,1.0
225154,C19M1080005,11,1.0
229264,CLAFCB200,11,1.0
115752,1000-1206,11,1.0
15519,858169,11,1.0
43124,12450103,11,1.0
224372,BR120,11,1.0
267998,EKDS23GM,11,1.0
351839,RL03502,11,1.0
15816,8720MCRPS065BM,212,1.0
383604,ECR93006TR-4,11,1.0
287901,GE18904,11,1.0
351842,RL04502,11,1.0
126273,13213RA750C,103,1.0
566617,22536,11,1.0
566609,889LR5JF2,11,1.0
210741,889DF4NEDM30,32,1.0
114285,SAFEKEY NYLON,11,1.0
294989,L2421,11,1.0
311335,PL112702,11,1.0
62813,B500MQ15XKF,11,1.0
233701,DS70G,11,1.0
357464,S39719,11,1.0
12018,700HV32BBU120,15,1.0
4383,170M1566D,11,1.0
129544,145THTR16032,11,1.0
1489,1119248,61,1.0
28716,HI4050PMACEIP,11,1.0
11473,63-38043,11,1.0
67935,KS22,11,1.0
8308,3118243K04,11,1.0
139065,19300061541,11,1.0
221108,AJT171/2,11,10.0
177925,700HC24A114,11,1.0
11075,5604801,11,1.0
133336,1492N901,39,1.0
18814,AHIG5262RN,11,10.0
60448,2198R031,15,1.0
130139,1489D1C050,11,1.0
45034,EZ00000001610,11,1.0
382161,1783MMX16T,15,1.0
148270,2170297,61,1.0
112296,355A045,11,1.0
155277,400040,154,1.0
453365,1SCA022701R1260,11,1.0
453359,1SCA022701R0610,11,1.0
6070,1SEP201428R0001,11,1.0
453374,1SCA022703R1960,11,1.0
7226,2221287,11,1.0
186090,800FQ3Y,11,10.0
220334,AC4M6ST,11,1.0
383958,435MU097200,154,1.0
221709,AP400K1,11,1.0
150807,2715PT19CD,15,1.0
1316,104316,11,1.0
26534,FNA-8,11,1.0
