product_id,wh_id,on_hand,reserved_quantity,almacen
48625,1,6.000000000000001,0.0,Almacén 1
48641,15,2.0,0.0,Almacén 15
48646,1,6.0,0.0,Almacén 1
48710,1,1.0,0.0,Almacén 1
48714,1,1.0,0.0,Almacén 1
48717,9,82.0,0.0,Almacén 9
48718,9,0.0,0.0,Almacén 9
48718,10,0.0,0.0,Almacén 10
48719,1,0.0,0.0,Almacén 1
48785,1,3.0,0.0,Almacén 1
48801,1,17.0,0.0,Almacén 1
48802,1,0.3,0.0,Almacén 1
48805,15,2.0,0.0,Almacén 15
48810,11,1.0,0.0,Almacén 11
48825,1,0.0,0.0,Almacén 1
48826,4,13.09,0.0,Almacén 4
48826,9,240.0,0.0,Almacén 9
48828,1,347.0,75.0,Almacén 1
48848,9,21.0,0.0,Almacén 9
48848,10,40.0,0.0,Almacén 10
48854,1,79.0,0.0,Almacén 1
48871,1,1.0,0.0,Almacén 1
48880,1,25.0,0.0,Almacén 1
48880,12,0.0,0.0,Almacén 12
48884,9,0.9999999999999996,0.0,Almacén 9
48885,10,11.000000000000002,0.0,Almacén 10
48903,10,50.0,0.0,Almacén 10
48914,1,73.0,0.0,Almacén 1
48924,1,0.0,0.0,Almacén 1
48925,1,40.0,0.0,Almacén 1
48926,1,30.000000000000004,0.0,Almacén 1
48927,1,80.00000000000001,0.0,Almacén 1
48928,1,10.0,0.0,Almacén 1
48929,1,20.0,0.0,Almacén 1
48930,9,20.0,0.0,Almacén 9
48931,9,50.0,0.0,Almacén 9
48931,10,80.0,0.0,Almacén 10
48932,1,34.0,0.0,Almacén 1
48945,12,0.0,0.0,Almacén 12
48950,1,0.0,0.0,Almacén 1
48950,4,555.0,0.0,Almacén 4
48950,10,240.42000000000002,0.0,Almacén 10
48957,15,1.0,0.0,Almacén 15
48978,1,1.0,0.0,Almacén 1
48997,1,4.0,0.0,Almacén 1
49012,9,0.0,0.0,Almacén 9
49017,9,12.0,0.0,Almacén 9
49075,1,9.0,0.0,Almacén 1
49076,12,0.0,0.0,Almacén 12
49111,4,10.0,0.0,Almacén 4
49112,1,220.0,0.0,Almacén 1
49133,1,58.0,0.0,Almacén 1
49133,4,1.0,0.0,Almacén 4
49144,56,0.0,0.0,Almacén 56
49147,12,0.0,0.0,Almacén 12
49150,10,150.00000000000003,0.0,Almacén 10
49163,1,0.0,0.0,Almacén 1
49168,1,9.0,0.0,Almacén 1
49169,1,15.000000000000002,0.0,Almacén 1
49181,1,34.0,0.0,Almacén 1
49189,1,168.0,0.0,Almacén 1
49193,1,0.0,0.0,Almacén 1
49205,4,1.0,0.0,Almacén 4
49210,1,16.0,0.0,Almacén 1
49211,1,0.45,0.0,Almacén 1
49219,1,40.0,0.0,Almacén 1
49234,9,272.0,0.0,Almacén 9
49254,1,0.0,0.0,Almacén 1
49277,1,1.0,0.0,Almacén 1
49279,1,16.0,0.0,Almacén 1
49302,1,4.0,0.0,Almacén 1
49331,12,9.0,0.0,Almacén 12
49332,12,10.0,0.0,Almacén 12
49387,9,1.0,0.0,Almacén 9
49419,1,1.0,0.0,Almacén 1
49419,10,1.0,0.0,Almacén 10
49423,1,2350.0,0.0,Almacén 1
49437,1,14.000000000000002,0.0,Almacén 1
49439,1,1.0,0.0,Almacén 1
49446,1,1.0,0.0,Almacén 1
49488,1,4.0,0.0,Almacén 1
49488,9,7.000000000000001,0.0,Almacén 9
49488,12,0.0,0.0,Almacén 12
49509,1,11.000000000000002,0.0,Almacén 1
49509,4,30.0,0.0,Almacén 4
49509,9,18.0,0.0,Almacén 9
49509,10,40.0,0.0,Almacén 10
49510,15,1.0,0.0,Almacén 15
49531,1,6.000000000000001,0.0,Almacén 1
49537,1,0.0,0.0,Almacén 1
49538,1,15.0,0.0,Almacén 1
49540,1,71.0,0.0,Almacén 1
49541,1,15.000000000000002,0.0,Almacén 1
49551,1,44.00000000000001,0.0,Almacén 1
49552,1,11.92,0.0,Almacén 1
49555,4,445.0,0.0,Almacén 4
49565,1,4.440892098500626e-16,0.0,Almacén 1
49565,9,0.0,0.0,Almacén 9
49595,12,0.0,0.0,Almacén 12
49599,9,10.0,0.0,Almacén 9
49605,10,1.0,0.0,Almacén 10
49606,9,1.0,0.0,Almacén 9
49610,4,4.0,0.0,Almacén 4
49616,1,0.0,0.0,Almacén 1
49616,9,0.0,0.0,Almacén 9
49628,1,4639.0,0.0,Almacén 1
49640,10,30.000000000000004,0.0,Almacén 10
49649,1,0.8,0.0,Almacén 1
49650,1,111.00000000000001,0.0,Almacén 1
49660,1,889.0000000000001,0.0,Almacén 1
49674,4,70.0,0.0,Almacén 4
49676,1,4.440892098500626e-16,4.440892098500626e-16,Almacén 1
49694,4,-3.552713678800501e-15,0.0,Almacén 4
49694,12,1.0,1.0,Almacén 12
49695,9,0.0,0.0,Almacén 9
49695,12,1.0,1.0,Almacén 12
49728,4,2.0,0.0,Almacén 4
49733,4,2.0,0.0,Almacén 4
49760,1,1.0,0.0,Almacén 1
49765,10,1.9,0.0,Almacén 10
49767,1,6.0,0.0,Almacén 1
49780,1,10.0,0.0,Almacén 1
49781,1,5.0,0.0,Almacén 1
49785,1,3.0000000000000004,0.0,Almacén 1
49794,1,4.0,0.0,Almacén 1
49817,1,2.0,0.0,Almacén 1
49842,1,87.00000000000001,87.00000000000001,Almacén 1
49857,1,1.0,0.0,Almacén 1
49861,9,0.0,0.0,Almacén 9
49861,12,1.0,1.0,Almacén 12
49865,1,1.0,0.0,Almacén 1
49867,1,8.0,0.0,Almacén 1
49878,1,8.0,8.881784197001252e-16,Almacén 1
49878,9,3.0000000000000004,0.0,Almacén 9
49878,10,10.0,0.0,Almacén 10
49900,1,20.0,0.0,Almacén 1
49923,4,62.0,0.0,Almacén 4
49940,9,5.0,0.0,Almacén 9
49954,1,0.79,0.0,Almacén 1
49954,9,1.0,0.0,Almacén 9
49959,1,9.0,0.0,Almacén 1
49961,1,0.9999999999999996,0.0,Almacén 1
49998,1,3.0,0.0,Almacén 1
50002,1,3.0,0.0,Almacén 1
50034,1,2.0,0.0,Almacén 1
50038,1,0.0,0.0,Almacén 1
50053,1,1.0,0.0,Almacén 1
50072,9,0.9999999999999996,0.9999999999999996,Almacén 9
50095,15,14.0,0.0,Almacén 15
50123,7,4.0,0.0,Almacén 7
50133,1,3.000000000000001,0.0,Almacén 1
50134,1,56.0,0.0,Almacén 1
50134,12,0.0,0.0,Almacén 12
50135,1,22.000000000000004,0.0,Almacén 1
50144,1,0.0,0.0,Almacén 1
50144,9,0.0,0.0,Almacén 9
50147,10,0.0,0.0,Almacén 10
50147,12,0.0,0.0,Almacén 12
50158,4,0.18000000000000002,0.0,Almacén 4
50181,4,1.0,0.0,Almacén 4
50182,9,1.0,0.0,Almacén 9
50196,1,10.0,0.0,Almacén 1
50205,1,1.0,0.0,Almacén 1
50212,1,0.0,0.0,Almacén 1
50212,12,0.0,0.0,Almacén 12
50238,1,6.000000000000001,0.0,Almacén 1
50239,1,40.0,0.0,Almacén 1
50240,1,22.000000000000004,0.0,Almacén 1
50260,10,3.0,0.0,Almacén 10
50264,10,13.999999999999998,0.0,Almacén 10
50297,1,11.000000000000002,0.0,Almacén 1
50308,1,0.0,0.0,Almacén 1
50343,10,9.000000000000002,0.0,Almacén 10
50355,1,3.0,0.0,Almacén 1
50357,1,2.0,0.0,Almacén 1
50359,1,3.0,0.0,Almacén 1
50373,1,48.0,0.0,Almacén 1
50382,1,4.0,0.0,Almacén 1
50388,1,71.0,0.0,Almacén 1
50398,1,17.0,0.0,Almacén 1
50399,1,30.0,0.0,Almacén 1
50402,12,0.0,0.0,Almacén 12
50403,1,6.0,0.0,Almacén 1
50412,1,2.0,0.0,Almacén 1
50422,1,6.0,0.0,Almacén 1
50436,1,34.0,0.0,Almacén 1
50436,9,28.0,0.0,Almacén 9
50438,1,70.0,0.0,Almacén 1
50439,1,80.0,0.0,Almacén 1
50443,9,11.0,0.0,Almacén 9
50445,1,37.0,0.0,Almacén 1
50447,1,129.0,0.0,Almacén 1
50469,9,2.0,0.0,Almacén 9
50471,1,9.0,0.0,Almacén 1
50472,1,6.0,0.0,Almacén 1
50475,1,1.0,0.0,Almacén 1
50478,1,4.0,0.0,Almacén 1
50489,1,6.0,0.0,Almacén 1
50490,1,9.0,0.0,Almacén 1
50492,1,1.0,0.0,Almacén 1
50493,1,6.0,0.0,Almacén 1
50496,1,1.0,0.0,Almacén 1
50506,1,4.0,0.0,Almacén 1
50511,1,3.0,0.0,Almacén 1
50514,1,7.0,0.0,Almacén 1
50517,1,441.0,0.0,Almacén 1
50518,1,0.9999999999999996,0.0,Almacén 1
50524,4,2.0,0.0,Almacén 4
50525,9,1.0,0.0,Almacén 9
50534,1,30.0,0.0,Almacén 1
50535,1,3.0,0.0,Almacén 1
50538,1,20.0,0.0,Almacén 1
50554,1,53.000000000000014,10.0,Almacén 1
50584,1,25.0,0.0,Almacén 1
50590,1,0.0,0.0,Almacén 1
50604,9,0.0,0.0,Almacén 9
50604,56,0.0,0.0,Almacén 56
50607,1,9.0,0.0,Almacén 1
50620,4,8.0,0.0,Almacén 4
50623,1,1.0,0.0,Almacén 1
50624,1,1.0,0.0,Almacén 1
50627,1,1.0,0.0,Almacén 1
50633,9,1.0,0.0,Almacén 9
50640,1,102.00000000000001,0.0,Almacén 1
50642,1,12.0,0.0,Almacén 1
50643,1,1.0,0.0,Almacén 1
50644,1,14.0,0.0,Almacén 1
50648,1,43.0,0.0,Almacén 1
50649,1,18.0,0.0,Almacén 1
50650,1,12.000000000000002,0.0,Almacén 1
50656,1,2.0,0.0,Almacén 1
50658,1,23.0,0.0,Almacén 1
50659,1,9.0,0.0,Almacén 1
50660,1,1.0,0.0,Almacén 1
50662,1,3.0000000000000004,0.0,Almacén 1
50663,12,0.0,0.0,Almacén 12
50664,1,14.0,0.0,Almacén 1
50666,1,500.00000000000006,0.0,Almacén 1
50667,1,500.0,0.0,Almacén 1
50670,1,29.000000000000004,0.0,Almacén 1
50671,1,6.0,0.0,Almacén 1
50672,1,28.0,0.0,Almacén 1
50673,1,34.0,0.0,Almacén 1
50674,1,550.0,0.0,Almacén 1
50675,1,29.0,0.0,Almacén 1
50676,1,28.000000000000004,0.0,Almacén 1
50678,1,4.0,0.0,Almacén 1
50679,1,16.0,0.0,Almacén 1
50680,1,14.0,0.0,Almacén 1
50681,1,4.0,0.0,Almacén 1
50682,1,13.0,0.0,Almacén 1
50686,1,1.0,0.0,Almacén 1
50687,1,6.0,0.0,Almacén 1
50691,1,4.0,0.0,Almacén 1
50692,1,117.00000000000001,0.0,Almacén 1
50693,1,53.00000000000001,0.0,Almacén 1
50696,1,5.0,0.0,Almacén 1
50697,1,2.0,0.0,Almacén 1
50699,1,31.0,0.0,Almacén 1
50704,1,62.00000000000001,0.0,Almacén 1
50705,1,0.9999999999999996,0.0,Almacén 1
50712,1,32.0,0.0,Almacén 1
50713,1,36.0,0.0,Almacén 1
50721,1,4.0,0.0,Almacén 1
50724,1,12.0,0.0,Almacén 1
50725,1,18.0,0.0,Almacén 1
50735,1,50.00000000000001,0.0,Almacén 1
50736,1,52.00000000000001,0.0,Almacén 1
50738,1,1.0,0.0,Almacén 1
50741,1,6.0,0.0,Almacén 1
50742,1,8.0,0.0,Almacén 1
50743,1,4.0,0.0,Almacén 1
50744,1,22.0,0.0,Almacén 1
50746,12,0.0,0.0,Almacén 12
50747,1,10.0,0.0,Almacén 1
50750,1,8.0,0.0,Almacén 1
50776,1,8.0,0.0,Almacén 1
50777,1,15.0,0.0,Almacén 1
50778,1,5.0,0.0,Almacén 1
50782,15,2.0,0.0,Almacén 15
50784,1,3.0000000000000004,0.0,Almacén 1
50803,1,5.0,0.0,Almacén 1
50803,9,0.0,0.0,Almacén 9
50804,1,1.0,0.0,Almacén 1
50807,4,0.0,0.0,Almacén 4
50808,1,12.000000000000002,0.0,Almacén 1
50808,12,-1.7763568394002505e-15,0.0,Almacén 12
50820,1,1.0,0.0,Almacén 1
50832,1,0.0,0.0,Almacén 1
50864,10,43.0,0.0,Almacén 10
50867,1,25.000000000000004,0.0,Almacén 1
50869,1,0.0,0.0,Almacén 1
50870,1,300.0,0.0,Almacén 1
50871,1,64.0,0.0,Almacén 1
50878,1,25.000000000000004,0.0,Almacén 1
50889,1,0.0,0.0,Almacén 1
50893,10,38.0,0.0,Almacén 10
50898,9,0.0,0.0,Almacén 9
50900,1,94.00000000000001,0.0,Almacén 1
50915,10,1000.0,0.0,Almacén 10
50945,9,1.9999999999999996,0.0,Almacén 9
50946,1,4.0,0.0,Almacén 1
50948,1,1.0,0.0,Almacén 1
50955,1,1.0,0.0,Almacén 1
50962,1,0.0,0.0,Almacén 1
50962,9,1.0,0.0,Almacén 9
50962,12,0.0,0.0,Almacén 12
50965,1,5.0,0.0,Almacén 1
50975,1,81.0,0.0,Almacén 1
50978,1,35.0,0.0,Almacén 1
51025,1,4.96,0.0,Almacén 1
51039,1,0.0,0.0,Almacén 1
51041,15,1.0,0.0,Almacén 15
51100,15,1.0,0.0,Almacén 15
51104,15,4.0,0.0,Almacén 15
51106,15,1.0,0.0,Almacén 15
51117,4,1.04,0.0,Almacén 4
51122,9,53.64,0.0,Almacén 9
51132,1,78.0,0.0,Almacén 1
51138,1,180.00000000000003,0.0,Almacén 1
51140,1,22.0,0.0,Almacén 1
51161,1,757.0,0.0,Almacén 1
51166,15,8.0,0.0,Almacén 15
51167,1,4.0,0.0,Almacén 1
51171,1,19.0,0.0,Almacén 1
51173,1,10.999999999999996,0.0,Almacén 1
51177,1,2.0,0.0,Almacén 1
51177,15,1.0,0.0,Almacén 15
51199,1,16.0,0.0,Almacén 1
51199,9,1.0,0.0,Almacén 9
51199,10,3.0000000000000004,0.0,Almacén 10
51213,1,120.35000000000001,0.0,Almacén 1
51237,1,11.0,0.0,Almacén 1
51238,15,15.000000000000002,0.0,Almacén 15
51266,1,8.0,0.0,Almacén 1
51292,1,165.0,0.0,Almacén 1
51321,9,3.0,0.0,Almacén 9
51321,10,5.0,0.0,Almacén 10
51322,9,1.0,0.0,Almacén 9
51322,10,4.0,0.0,Almacén 10
51324,1,0.6,0.0,Almacén 1
51326,1,1.12,0.0,Almacén 1
51326,9,13.540000000000001,0.0,Almacén 9
51331,1,25.0,0.0,Almacén 1
51333,1,27.000000000000004,0.0,Almacén 1
51334,1,3.0,0.0,Almacén 1
51340,1,577.0,0.0,Almacén 1
51341,1,60.0,3.552713678800501e-15,Almacén 1
51346,1,4.0,0.0,Almacén 1
51348,1,45.0,0.0,Almacén 1
51353,1,23.000000000000004,0.0,Almacén 1
51354,1,113.00000000000001,0.0,Almacén 1
51357,1,15.000000000000002,0.0,Almacén 1
51370,4,6.000000000000001,0.0,Almacén 4
51385,1,0.76,0.0,Almacén 1
51395,1,10.0,0.0,Almacén 1
51403,1,8.0,0.0,Almacén 1
51412,1,19.0,0.0,Almacén 1
51413,10,6.0,0.0,Almacén 10
51422,10,7.105427357601002e-15,0.0,Almacén 10
51428,1,1.4,0.0,Almacén 1
51441,1,2.0,0.0,Almacén 1
51442,1,67.0,0.0,Almacén 1
51443,1,28.000000000000004,0.0,Almacén 1
51448,1,57.00000000000001,0.0,Almacén 1
51449,1,1.0,0.0,Almacén 1
51450,1,47.00000000000001,0.0,Almacén 1
51452,1,2.0,0.0,Almacén 1
51453,10,18.999999999999996,0.0,Almacén 10
51454,1,47.0,0.0,Almacén 1
51457,1,561.0,0.0,Almacén 1
51459,1,1.0,0.0,Almacén 1
51460,1,6.0,0.0,Almacén 1
51462,1,70.0,0.0,Almacén 1
51469,1,1190.0,0.0,Almacén 1
51470,1,235.0,0.0,Almacén 1
51471,1,713.0,0.0,Almacén 1
51476,1,52.0,0.0,Almacén 1
51476,4,5.0,0.0,Almacén 4
51476,10,34.0,0.0,Almacén 10
51476,12,0.0,0.0,Almacén 12
51477,1,60.0,0.0,Almacén 1
51477,4,38.0,0.0,Almacén 4
51477,12,0.0,0.0,Almacén 12
51481,1,50.00000000000001,0.0,Almacén 1
51482,1,1.0,0.0,Almacén 1
51483,1,819.0000000000001,0.0,Almacén 1
51483,12,-1.1368683772161603e-13,0.0,Almacén 12
51485,15,2.0,0.0,Almacén 15
51487,1,287.0,0.0,Almacén 1
51488,1,46.0,0.0,Almacén 1
51489,1,2.0,0.0,Almacén 1
51490,1,75.0,0.0,Almacén 1
51493,1,25.0,0.0,Almacén 1
51499,11,1.0,0.0,Almacén 11
51500,11,2.0,0.0,Almacén 11
51507,1,2.0,0.0,Almacén 1
51511,12,0.0,0.0,Almacén 12
51513,1,63.0,0.0,Almacén 1
51526,1,0.0,0.0,Almacén 1
51528,1,4.440892098500626e-16,0.0,Almacén 1
51529,1,2.0,0.0,Almacén 1
51531,1,2.0,0.0,Almacén 1
51570,1,136.0,0.0,Almacén 1
51592,1,0.0,0.0,Almacén 1
51599,1,5.0,0.0,Almacén 1
51640,4,15.0,0.0,Almacén 4
51650,4,0.0,0.0,Almacén 4
51650,9,0.0,0.0,Almacén 9
51651,12,0.0,0.0,Almacén 12
51662,9,4.0,0.0,Almacén 9
51670,12,0.0,0.0,Almacén 12
51672,1,1.0,0.0,Almacén 1
51672,9,1.0,0.0,Almacén 9
51673,1,1.0,0.0,Almacén 1
51685,9,1.0,0.0,Almacén 9
51704,9,1.0,0.0,Almacén 9
51733,1,2.0,0.0,Almacén 1
51738,1,8.0,0.0,Almacén 1
51747,12,0.0,0.0,Almacén 12
51754,1,1.0,0.0,Almacén 1
51765,1,112.00000000000001,0.0,Almacén 1
51772,4,10.0,0.0,Almacén 4
51772,9,7.0,0.0,Almacén 9
51791,1,30.0,0.0,Almacén 1
51793,9,4.0,0.0,Almacén 9
51802,10,1.0,0.0,Almacén 10
51817,1,3.0000000000000004,0.0,Almacén 1
51817,12,-8.881784197001252e-16,0.0,Almacén 12
51839,1,87.0,0.0,Almacén 1
51841,1,7.0,0.0,Almacén 1
51844,4,108.00000000000001,0.0,Almacén 4
51845,4,104.00000000000001,0.0,Almacén 4
51846,4,108.00000000000001,0.0,Almacén 4
51847,4,206.00000000000003,0.0,Almacén 4
51848,4,108.00000000000001,0.0,Almacén 4
51850,4,15.000000000000002,0.0,Almacén 4
51863,1,559.0,0.0,Almacén 1
51878,10,5.0,0.0,Almacén 10
51884,1,2050.0,0.0,Almacén 1
51888,9,0.0,0.0,Almacén 9
51888,12,1.0,1.0,Almacén 12
51889,1,1.0,0.0,Almacén 1
51891,1,9.0,0.0,Almacén 1
51907,1,56.0,0.0,Almacén 1
51920,1,152.0,0.0,Almacén 1
51929,1,10.0,0.0,Almacén 1
51951,9,40.0,0.0,Almacén 9
51952,4,5.0,0.0,Almacén 4
51954,15,2.0,0.0,Almacén 15
51977,4,0.0,0.0,Almacén 4
51999,1,3.0000000000000004,0.0,Almacén 1
52024,10,1.0,0.0,Almacén 10
52033,1,-1.7763568394002505e-15,0.0,Almacén 1
52034,1,0.0,0.0,Almacén 1
52034,12,0.0,0.0,Almacén 12
52045,1,18.0,0.0,Almacén 1
52093,1,1.0,0.0,Almacén 1
52140,9,2.0,0.0,Almacén 9
52167,1,1.0,0.0,Almacén 1
52176,1,7.0,0.0,Almacén 1
52202,1,3.0000000000000004,0.0,Almacén 1
52202,10,3.0,0.0,Almacén 10
52226,9,4.440892098500626e-16,0.0,Almacén 9
52228,9,0.0,0.0,Almacén 9
52299,1,2.0,2.0,Almacén 1
52299,10,0.0,0.0,Almacén 10
52302,1,12.000000000000002,0.0,Almacén 1
52315,9,1.0,0.0,Almacén 9
52328,9,0.0,0.0,Almacén 9
52334,1,35.0,0.0,Almacén 1
52341,1,0.6000000000000001,0.0,Almacén 1
52342,1,20.0,0.0,Almacén 1
52357,12,0.0,0.0,Almacén 12
52381,1,1.0,0.0,Almacén 1
52409,1,1.0,0.0,Almacén 1
52416,1,3.0000000000000004,0.0,Almacén 1
52430,12,0.0,0.0,Almacén 12
52449,1,3.0,0.0,Almacén 1
52477,10,3.0000000000000004,0.0,Almacén 10
52480,1,6.000000000000001,0.0,Almacén 1
52492,15,10.0,0.0,Almacén 15
52504,4,0.6839999999999999,0.0,Almacén 4
52511,1,8.0,0.0,Almacén 1
52511,9,6.000000000000001,0.0,Almacén 9
52548,56,0.0,0.0,Almacén 56
52589,9,0.0,0.0,Almacén 9
52590,15,5.0,0.0,Almacén 15
52604,1,24.0,0.0,Almacén 1
52604,9,7.0,0.0,Almacén 9
52621,1,1.0,0.0,Almacén 1
52633,1,16.0,0.0,Almacén 1
52634,1,9.0,0.0,Almacén 1
52636,1,1.0,0.0,Almacén 1
52639,1,4.0,0.0,Almacén 1
52639,12,0.0,0.0,Almacén 12
52658,4,77.0,0.0,Almacén 4
52658,9,46.00000000000001,0.0,Almacén 9
52673,1,0.0,0.0,Almacén 1
52682,4,8.0,0.0,Almacén 4
52693,1,2.0,0.0,Almacén 1
52704,1,3.0000000000000004,0.0,Almacén 1
52710,1,1.0,0.0,Almacén 1
52713,1,2.0,0.0,Almacén 1
52717,1,2.0,0.0,Almacén 1
52717,10,4.0,0.0,Almacén 10
52717,12,0.0,0.0,Almacén 12
52726,1,10.0,0.0,Almacén 1
52728,4,4.0,0.0,Almacén 4
52737,1,68.0,0.0,Almacén 1
52737,4,40.0,0.0,Almacén 4
52737,9,10.0,0.0,Almacén 9
52737,10,40.0,0.0,Almacén 10
52737,12,0.0,0.0,Almacén 12
52741,1,0.0,0.0,Almacén 1
52742,4,3.0,0.0,Almacén 4
52757,1,549.49,0.0,Almacén 1
52757,10,343.0,0.0,Almacén 10
52771,9,0.0,0.0,Almacén 9
52791,1,2.0,0.0,Almacén 1
52796,9,2.95,0.0,Almacén 9
52815,9,4.0,0.0,Almacén 9
52819,4,72.0,0.0,Almacén 4
52837,1,2.0,0.0,Almacén 1
52837,12,0.0,0.0,Almacén 12
52843,1,101.69000000000001,0.0,Almacén 1
52847,12,0.0,0.0,Almacén 12
52857,1,3.0,0.0,Almacén 1
52866,1,2.0000000000000004,0.0,Almacén 1
52874,4,0.0,0.0,Almacén 4
52918,4,1.0,0.0,Almacén 4
52919,1,10.0,0.0,Almacén 1
52919,4,20.0,0.0,Almacén 4
52919,9,7.999999999999998,0.0,Almacén 9
52919,10,20.0,0.0,Almacén 10
52959,1,2.0,0.0,Almacén 1
52996,12,0.0,0.0,Almacén 12
52997,9,0.0,0.0,Almacén 9
53024,1,24.000000000000004,0.0,Almacén 1
53024,9,20.0,0.0,Almacén 9
53025,1,13.000000000000002,0.0,Almacén 1
53063,15,10.0,0.0,Almacén 15
53136,30,3.0,0.0,Almacén 30
53138,1,6.0,0.0,Almacén 1
53141,4,10.0,0.0,Almacén 4
53144,9,12.000000000000002,0.0,Almacén 9
53173,1,3.0000000000000004,0.0,Almacén 1
53193,1,12.0,0.0,Almacén 1
53195,9,2.0,0.0,Almacén 9
53197,1,10.0,0.0,Almacén 1
53205,1,48.0,0.0,Almacén 1
53205,4,40.0,0.0,Almacén 4
53205,9,15.0,0.0,Almacén 9
53205,10,40.0,0.0,Almacén 10
53205,12,0.0,0.0,Almacén 12
53206,1,24.000000000000004,0.0,Almacén 1
53232,12,0.0,0.0,Almacén 12
53249,1,3.0000000000000004,0.0,Almacén 1
53250,15,5.0,0.0,Almacén 15
53256,15,6.0,0.0,Almacén 15
53346,4,0.0,0.0,Almacén 4
53368,4,7.0,0.0,Almacén 4
53372,15,17.0,0.0,Almacén 15
53393,1,1.0,0.0,Almacén 1
53447,1,5.0,0.0,Almacén 1
53453,9,0.0,0.0,Almacén 9
53475,1,88.0,0.0,Almacén 1
53476,1,4.4,0.0,Almacén 1
53500,1,1.0,0.0,Almacén 1
53512,1,15.0,0.0,Almacén 1
53512,30,147.0,0.0,Almacén 30
53528,10,0.0,0.0,Almacén 10
53534,9,19.0,0.0,Almacén 9
53551,1,4.0,0.0,Almacén 1
53584,1,5.0,0.0,Almacén 1
53587,1,5.0,0.0,Almacén 1
53587,10,50.0,0.0,Almacén 10
53589,9,8.0,0.0,Almacén 9
53634,4,70.0,0.0,Almacén 4
53635,1,22.000000000000004,0.0,Almacén 1
53647,12,0.0,0.0,Almacén 12
53651,15,1.0,0.0,Almacén 15
53654,1,26.0,0.0,Almacén 1
53658,1,1.0,0.0,Almacén 1
53676,1,1.0,0.0,Almacén 1
53706,9,1.0,0.0,Almacén 9
53747,1,1.0,0.0,Almacén 1
53774,15,2.0,0.0,Almacén 15
53780,1,26.000000000000004,0.0,Almacén 1
53783,9,5.0,0.0,Almacén 9
53793,1,273.0,0.0,Almacén 1
53800,15,15.0,0.0,Almacén 15
53824,10,0.0,0.0,Almacén 10
53842,1,49.00000000000001,0.0,Almacén 1
53849,1,74.0,0.0,Almacén 1
53861,1,10.0,0.0,Almacén 1
53862,9,0.0,0.0,Almacén 9
53867,1,9.0,0.0,Almacén 1
53874,1,1.0,0.0,Almacén 1
53876,1,4.0,0.0,Almacén 1
53883,4,20.0,0.0,Almacén 4
53897,1,0.0,0.0,Almacén 1
53897,9,0.0,0.0,Almacén 9
53898,1,0.0,0.0,Almacén 1
53928,1,4.0,0.0,Almacén 1
53929,15,13.000000000000002,0.0,Almacén 15
53934,9,0.0,0.0,Almacén 9
53937,1,17.0,0.0,Almacén 1
53937,9,5.0,0.0,Almacén 9
53947,1,196.0,0.0,Almacén 1
53979,4,37.0,0.0,Almacén 4
53996,9,11.000000000000002,0.0,Almacén 9
54001,1,0.0,0.0,Almacén 1
54002,12,0.0,0.0,Almacén 12
54022,4,0.05,0.0,Almacén 4
54022,9,0.85,0.0,Almacén 9
54022,10,0.4,0.0,Almacén 10
54024,1,153.0,0.0,Almacén 1
54037,15,6.000000000000001,0.0,Almacén 15
54053,9,0.0,0.0,Almacén 9
54065,1,1.0,0.0,Almacén 1
54108,1,6.000000000000001,0.0,Almacén 1
54133,10,767.36,0.0,Almacén 10
54169,12,0.0,0.0,Almacén 12
54185,4,0.2,0.0,Almacén 4
54187,9,0.9999999999999991,0.0,Almacén 9
54194,4,11.0,0.0,Almacén 4
54197,15,1.0,0.0,Almacén 15
54198,1,1.0,0.0,Almacén 1
54213,1,233.0,0.0,Almacén 1
54228,4,5.0,0.0,Almacén 4
54230,1,0.9999999999999991,0.0,Almacén 1
54230,12,0.0,0.0,Almacén 12
54235,1,80.0,0.0,Almacén 1
54237,1,29.0,0.0,Almacén 1
54238,1,6.0,0.0,Almacén 1
54238,10,8.0,0.0,Almacén 10
54255,12,0.0,0.0,Almacén 12
54265,1,1.0,0.0,Almacén 1
54266,11,4.0,0.0,Almacén 11
54267,11,4.0,0.0,Almacén 11
54269,1,1.0,0.0,Almacén 1
54270,11,1.0,0.0,Almacén 11
54311,12,0.0,0.0,Almacén 12
54313,12,0.0,0.0,Almacén 12
54317,10,1.0,0.0,Almacén 10
54318,10,4.0,0.0,Almacén 10
54319,1,1.0,0.0,Almacén 1
54319,10,28.0,0.0,Almacén 10
54320,10,16.0,0.0,Almacén 10
54359,1,1.0,0.0,Almacén 1
54371,10,10.0,0.0,Almacén 10
54377,1,0.0,0.0,Almacén 1
54388,10,8.0,0.0,Almacén 10
54415,1,2.0,0.0,Almacén 1
54439,10,50.0,0.0,Almacén 10
54440,10,24.0,0.0,Almacén 10
54441,1,10.0,0.0,Almacén 1
54478,9,0.0,0.0,Almacén 9
54513,1,1.0,0.0,Almacén 1
54545,1,3.0000000000000004,0.0,Almacén 1
54550,10,28.000000000000004,0.0,Almacén 10
54562,1,0.468,0.0,Almacén 1
54562,4,0.332,0.0,Almacén 4
54567,9,11.0,0.0,Almacén 9
54567,10,11.0,0.0,Almacén 10
54589,10,9.0,0.0,Almacén 10
54605,1,6.000000000000001,0.0,Almacén 1
54605,9,5.0,0.0,Almacén 9
54684,1,1.0,0.0,Almacén 1
